optimization_pass,circuit_type,num_qubits,topology,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
qlego-tket_DelayMeasuresPass,GHZ Circuit,5,all_to_all,success,,26.0,16.0,4.0,4.0
qlego-tket_SimplifyMeasuresPass,GHZ Circuit,5,all_to_all,success,,26.0,16.0,4.0,4.0
qlego-tket_RemoveDiscardedPass,GHZ Circuit,5,all_to_all,success,,26.0,16.0,4.0,4.0
qlego-tket_SynthesiseTketPass,GHZ Circuit,5,all_to_all,success,,26.0,16.0,4.0,4.0
qlego-bqskit_GroupSingleQuditGatePassPass,GHZ Circuit,5,all_to_all,success,,19.0,13.0,4.0,4.0
qlego-bqskit_ScanningGateRemovalPassPass,GHZ Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,GHZ Circuit,5,all_to_all,success,,19.0,13.0,4.0,4.0
qlego-bqskit_TreeScanningGateRemovalPassPass,GHZ Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,GHZ Circuit,5,all_to_all,success,,19.0,13.0,4.0,4.0
Baseline,GHZ Circuit,5,all_to_all,success,,24.0,14.0,4.0,4.0
qlego-qiskit_PresetOptimizationPass,Grover Circuit,5,all_to_all,success,,1079.0,674.0,168.0,142.0
qlego-qiskit_Optimize1qGatesPass,Grover Circuit,5,all_to_all,success,,2016.0,1000.0,174.0,148.0
qlego-qiskit_Optimize1qGateDecompositionPass,Grover Circuit,5,all_to_all,success,,1728.0,801.0,174.0,148.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Grover Circuit,5,all_to_all,success,,2006.0,1029.0,174.0,148.0
qlego-qiskit_CommutativeCancellationPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_CommutationAnalysisPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_CommutativeOptimizationPass,Grover Circuit,5,all_to_all,success,,1821.0,844.0,174.0,148.0
qlego-qiskit_OptimizeCliffordsPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_OptimizeCliffordTPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_CollectCliffordsPass,Grover Circuit,5,all_to_all,success,,2119.0,1032.0,174.0,151.0
qlego-qiskit_Collect2qBlocksPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_CollectMultiQBlocksPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_RemoveFinalResetPass,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-tket_SquashTK1Pass,Grover Circuit,5,all_to_all,success,,2388.0,1257.0,174.0,148.0
qlego-tket_SquashRzPhasedXPass,Grover Circuit,5,all_to_all,success,,2543.0,1370.0,174.0,148.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_FullPeepholeOptimizePass,Grover Circuit,5,all_to_all,success,,2265.0,1215.0,168.0,142.0
qlego-tket_CliffordSimpPass,Grover Circuit,5,all_to_all,success,,2388.0,1287.0,174.0,148.0
qlego-tket_PeepholeOptimize2QPass,Grover Circuit,5,all_to_all,success,,2265.0,1215.0,168.0,142.0
qlego-tket_KAKDecompositionPass,Grover Circuit,5,all_to_all,success,,2325.0,1200.0,168.0,142.0
qlego-tket_RemoveRedundanciesPass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_RemovePhaseOpsPass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_DelayMeasuresPass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_SimplifyMeasuresPass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_RemoveDiscardedPass,Grover Circuit,5,all_to_all,success,,2868.0,1505.0,174.0,148.0
qlego-tket_SynthesiseTketPass,Grover Circuit,5,all_to_all,success,,2328.0,1257.0,174.0,148.0
qlego-bqskit_GroupSingleQuditGatePassPass,Grover Circuit,5,all_to_all,success,,1819.0,843.0,174.0,148.0
qlego-bqskit_ScanningGateRemovalPassPass,Grover Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Grover Circuit,5,all_to_all,success,,1813.0,841.0,174.0,148.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Grover Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Grover Circuit,5,all_to_all,success,,1819.0,843.0,174.0,148.0
Baseline,Grover Circuit,5,all_to_all,success,,1824.0,844.0,174.0,148.0
qlego-qiskit_PresetOptimizationPass,QFT Circuit,5,all_to_all,success,,88.0,39.0,20.0,14.0
qlego-qiskit_Optimize1qGatesPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_Optimize1qGateDecompositionPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_CommutativeCancellationPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_CommutationAnalysisPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_CommutativeOptimizationPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_OptimizeCliffordsPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_OptimizeCliffordTPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_CollectCliffordsPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_Collect2qBlocksPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_CollectMultiQBlocksPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_RemoveFinalResetPass,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-tket_SquashTK1Pass,QFT Circuit,5,all_to_all,success,,160.0,90.0,20.0,14.0
qlego-tket_SquashRzPhasedXPass,QFT Circuit,5,all_to_all,success,,155.0,80.0,20.0,14.0
qlego-tket_DecomposeSingleQubitsTK1Pass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_FullPeepholeOptimizePass,QFT Circuit,5,all_to_all,success,,130.0,75.0,20.0,14.0
qlego-tket_CliffordSimpPass,QFT Circuit,5,all_to_all,success,,160.0,90.0,20.0,14.0
qlego-tket_PeepholeOptimize2QPass,QFT Circuit,5,all_to_all,success,,130.0,75.0,20.0,14.0
qlego-tket_KAKDecompositionPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_RemoveRedundanciesPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_RemovePhaseOpsPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_DelayMeasuresPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_SimplifyMeasuresPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_RemoveDiscardedPass,QFT Circuit,5,all_to_all,success,,200.0,100.0,20.0,14.0
qlego-tket_SynthesiseTketPass,QFT Circuit,5,all_to_all,success,,130.0,75.0,20.0,14.0
qlego-bqskit_GroupSingleQuditGatePassPass,QFT Circuit,5,all_to_all,success,,65.0,35.0,20.0,14.0
qlego-bqskit_ScanningGateRemovalPassPass,QFT Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,QFT Circuit,5,all_to_all,success,,65.0,35.0,20.0,14.0
qlego-bqskit_TreeScanningGateRemovalPassPass,QFT Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,QFT Circuit,5,all_to_all,success,,65.0,35.0,20.0,14.0
Baseline,QFT Circuit,5,all_to_all,success,,70.0,36.0,20.0,14.0
qlego-qiskit_PresetOptimizationPass,Amplitude Estimation Circuit,5,all_to_all,success,,94.0,46.0,20.0,18.0
qlego-qiskit_Optimize1qGatesPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_Optimize1qGateDecompositionPass,Amplitude Estimation Circuit,5,all_to_all,success,,624.0,388.0,42.0,40.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_CommutativeCancellationPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_CommutationAnalysisPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_CommutativeOptimizationPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_OptimizeCliffordsPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_OptimizeCliffordTPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_CollectCliffordsPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_Collect2qBlocksPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_CollectMultiQBlocksPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_RemoveFinalResetPass,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-tket_SquashTK1Pass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_SquashRzPhasedXPass,Amplitude Estimation Circuit,5,all_to_all,success,,653.0,409.0,42.0,40.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Amplitude Estimation Circuit,5,all_to_all,success,,893.0,494.0,42.0,40.0
qlego-tket_FullPeepholeOptimizePass,Amplitude Estimation Circuit,5,all_to_all,success,,252.0,140.0,20.0,18.0
qlego-tket_CliffordSimpPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_PeepholeOptimize2QPass,Amplitude Estimation Circuit,5,all_to_all,success,,252.0,140.0,20.0,18.0
qlego-tket_KAKDecompositionPass,Amplitude Estimation Circuit,5,all_to_all,success,,287.0,150.0,20.0,18.0
qlego-tket_RemoveRedundanciesPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_RemovePhaseOpsPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_DelayMeasuresPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_RemoveDiscardedPass,Amplitude Estimation Circuit,5,all_to_all,success,,668.0,414.0,42.0,40.0
qlego-tket_SynthesiseTketPass,Amplitude Estimation Circuit,5,all_to_all,success,,638.0,404.0,42.0,40.0
qlego-bqskit_GroupSingleQuditGatePassPass,Amplitude Estimation Circuit,5,all_to_all,success,,620.0,388.0,42.0,40.0
qlego-bqskit_ScanningGateRemovalPassPass,Amplitude Estimation Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Amplitude Estimation Circuit,5,all_to_all,success,,191.0,113.0,20.0,18.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Amplitude Estimation Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Amplitude Estimation Circuit,5,all_to_all,success,,620.0,388.0,42.0,40.0
Baseline,Amplitude Estimation Circuit,5,all_to_all,success,,625.0,389.0,42.0,40.0
qlego-qiskit_PresetOptimizationPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,89.0,46.0,19.0,17.0
qlego-qiskit_Optimize1qGatesPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_Optimize1qGateDecompositionPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_CommutativeCancellationPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_CommutationAnalysisPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_CommutativeOptimizationPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_OptimizeCliffordsPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_OptimizeCliffordTPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_CollectCliffordsPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_Collect2qBlocksPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_CollectMultiQBlocksPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_RemoveFinalResetPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-tket_SquashTK1Pass,Quantum Phase Estimation Circuit,5,all_to_all,success,,184.0,114.0,20.0,18.0
qlego-tket_SquashRzPhasedXPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,194.0,104.0,20.0,18.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_FullPeepholeOptimizePass,Quantum Phase Estimation Circuit,5,all_to_all,success,,148.0,82.0,19.0,17.0
qlego-tket_CliffordSimpPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,168.0,102.0,19.0,17.0
qlego-tket_PeepholeOptimize2QPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,148.0,82.0,19.0,17.0
qlego-tket_KAKDecompositionPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,183.0,108.0,19.0,17.0
qlego-tket_RemoveRedundanciesPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_RemovePhaseOpsPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_RemoveDiscardedPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,219.0,124.0,20.0,18.0
qlego-tket_SynthesiseTketPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,159.0,89.0,20.0,18.0
qlego-bqskit_GroupSingleQuditGatePassPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,75.0,44.0,20.0,18.0
qlego-bqskit_ScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,75.0,44.0,20.0,18.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Quantum Phase Estimation Circuit,5,all_to_all,success,,75.0,44.0,20.0,18.0
Baseline,Quantum Phase Estimation Circuit,5,all_to_all,success,,79.0,45.0,20.0,18.0
qlego-qiskit_PresetOptimizationPass,W State Circuit,5,all_to_all,success,,82.0,33.0,8.0,6.0
qlego-qiskit_Optimize1qGatesPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_Optimize1qGateDecompositionPass,W State Circuit,5,all_to_all,success,,118.0,53.0,8.0,6.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_CommutativeCancellationPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_CommutationAnalysisPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_CommutativeOptimizationPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_OptimizeCliffordsPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_OptimizeCliffordTPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_CollectCliffordsPass,W State Circuit,5,all_to_all,success,,130.0,50.0,8.0,7.0
qlego-qiskit_Collect2qBlocksPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_CollectMultiQBlocksPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_RemoveFinalResetPass,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-tket_SquashTK1Pass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_SquashRzPhasedXPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_DecomposeSingleQubitsTK1Pass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_FullPeepholeOptimizePass,W State Circuit,5,all_to_all,success,,106.0,46.0,8.0,6.0
qlego-tket_CliffordSimpPass,W State Circuit,5,all_to_all,success,,106.0,46.0,8.0,6.0
qlego-tket_PeepholeOptimize2QPass,W State Circuit,5,all_to_all,success,,106.0,46.0,8.0,6.0
qlego-tket_KAKDecompositionPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_RemoveRedundanciesPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_RemovePhaseOpsPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_DelayMeasuresPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_SimplifyMeasuresPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_RemoveDiscardedPass,W State Circuit,5,all_to_all,success,,146.0,68.0,8.0,6.0
qlego-tket_SynthesiseTketPass,W State Circuit,5,all_to_all,success,,106.0,46.0,8.0,6.0
qlego-bqskit_GroupSingleQuditGatePassPass,W State Circuit,5,all_to_all,success,,121.0,57.0,8.0,6.0
qlego-bqskit_ScanningGateRemovalPassPass,W State Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,W State Circuit,5,all_to_all,success,,121.0,57.0,8.0,6.0
qlego-bqskit_TreeScanningGateRemovalPassPass,W State Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,W State Circuit,5,all_to_all,success,,121.0,57.0,8.0,6.0
Baseline,W State Circuit,5,all_to_all,success,,126.0,58.0,8.0,6.0
qlego-qiskit_PresetOptimizationPass,Half Adder Circuit,5,all_to_all,success,,111.0,50.0,19.0,15.0
qlego-qiskit_Optimize1qGatesPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_Optimize1qGateDecompositionPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Half Adder Circuit,5,all_to_all,success,,238.0,126.0,19.0,15.0
qlego-qiskit_CommutativeCancellationPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_CommutationAnalysisPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_CommutativeOptimizationPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_OptimizeCliffordsPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_OptimizeCliffordTPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_CollectCliffordsPass,Half Adder Circuit,5,all_to_all,success,,216.0,105.0,19.0,17.0
qlego-qiskit_Collect2qBlocksPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_CollectMultiQBlocksPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_RemoveIdentityEquivalentPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_RemoveFinalResetPass,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-tket_SquashTK1Pass,Half Adder Circuit,5,all_to_all,success,,266.0,130.0,19.0,15.0
qlego-tket_SquashRzPhasedXPass,Half Adder Circuit,5,all_to_all,success,,291.0,140.0,19.0,15.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_FullPeepholeOptimizePass,Half Adder Circuit,5,all_to_all,success,,271.0,135.0,19.0,15.0
qlego-tket_CliffordSimpPass,Half Adder Circuit,5,all_to_all,success,,271.0,135.0,19.0,15.0
qlego-tket_PeepholeOptimize2QPass,Half Adder Circuit,5,all_to_all,success,,271.0,135.0,19.0,15.0
qlego-tket_KAKDecompositionPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_RemoveRedundanciesPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_RemovePhaseOpsPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_DelayMeasuresPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_SimplifyMeasuresPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_RemoveDiscardedPass,Half Adder Circuit,5,all_to_all,success,,321.0,159.0,19.0,15.0
qlego-tket_SynthesiseTketPass,Half Adder Circuit,5,all_to_all,success,,271.0,135.0,19.0,15.0
qlego-bqskit_GroupSingleQuditGatePassPass,Half Adder Circuit,5,all_to_all,success,,184.0,90.0,19.0,15.0
qlego-bqskit_ScanningGateRemovalPassPass,Half Adder Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Half Adder Circuit,5,all_to_all,success,,184.0,90.0,19.0,15.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Half Adder Circuit,5,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Half Adder Circuit,5,all_to_all,success,,184.0,90.0,19.0,15.0
Baseline,Half Adder Circuit,5,all_to_all,success,,189.0,91.0,19.0,15.0
qlego-qiskit_PresetOptimizationPass,BV Circuit,5,all_to_all,success,,29.0,15.0,2.0,2.0
qlego-qiskit_Optimize1qGatesPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_Optimize1qGateDecompositionPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_CommutativeCancellationPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_CommutationAnalysisPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_CommutativeOptimizationPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_OptimizeCliffordsPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_OptimizeCliffordTPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_CollectCliffordsPass,BV Circuit,5,all_to_all,success,,7.0,4.0,2.0,2.0
qlego-qiskit_Collect2qBlocksPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_CollectMultiQBlocksPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-qiskit_RemoveFinalResetPass,BV Circuit,5,all_to_all,success,,55.0,28.0,2.0,2.0
qlego-tket_SquashTK1Pass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_SquashRzPhasedXPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_DecomposeSingleQubitsTK1Pass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
qlego-tket_FullPeepholeOptimizePass,BV Circuit,5,all_to_all,success,,60.0,25.0,2.0,2.0
qlego-tket_CliffordSimpPass,BV Circuit,5,all_to_all,success,,60.0,25.0,2.0,2.0
qlego-tket_PeepholeOptimize2QPass,BV Circuit,5,all_to_all,success,,60.0,25.0,2.0,2.0
qlego-tket_KAKDecompositionPass,BV Circuit,5,all_to_all,success,,75.0,40.0,2.0,2.0
